teff_0,logg_0,teff_0.5,logg_0.5,teff_-0.5,logg_-0.5
3.488858163,0.053987308,3.432260926,0.322086685,3.557336463,0.418015754
3.488268572,0.063095815,3.429699221,0.346686833,3.557015377,0.414106494
3.487644305,0.072285221,3.427144158,0.371417565,3.55669462,0.410186137
3.486994837,0.081566459,3.424487669,0.396417019,3.556327968,0.405860499
3.486310179,0.090969579,3.422872669,0.411810476,3.555995966,0.401874762
3.485584877,0.100505263,3.422987303,0.410799318,3.555638842,0.397814793
3.484792124,0.110442084,3.423112812,0.40950205,3.55528906,0.393736141
3.484565931,0.113422922,3.423014128,0.410019328,3.554836536,0.388510667
3.48506058,0.107884284,3.423124807,0.408694942,3.554918972,0.390038742
3.484828221,0.111816077,3.423204428,0.407375262,3.556383806,0.408734657
3.484567327,0.11556964,3.423262905,0.406092152,3.555873869,0.402558984
3.484290974,0.119502282,3.423318595,0.404842284,3.55534772,0.396308256
3.482455822,0.141040506,3.423665246,0.400446958,3.55479138,0.390102922
3.480537999,0.163379849,3.424051471,0.395694332,3.554189103,0.383746464
3.478508974,0.186581619,3.424422128,0.391000506,3.553029481,0.369969666
3.479034976,0.180827631,3.424543674,0.388430055,3.551359919,0.348494802
3.480410744,0.164971497,3.42466519,0.38587347,3.549821172,0.328637045
3.482813684,0.137747669,3.426087195,0.371291518,3.548947063,0.317270501
3.484877067,0.114394512,3.428189748,0.350903927,3.549468063,0.323498128
3.487219194,0.087239484,3.430281896,0.330520645,3.550043627,0.330063321
3.489528218,0.060116979,3.432350818,0.310179849,3.550619647,0.336656985
3.491831728,0.033012364,3.434394761,0.289882657,3.550820636,0.338693305
3.493935142,0.007934116,3.436395692,0.269673816,3.551363486,0.344850235
3.495665803,0.012987818,3.438349768,0.249588024,3.551723457,0.348785933
3.497364667,0.033854712,3.440352209,0.228962626,3.552074414,0.352710939
3.499019916,0.054631481,3.442639304,0.205372684,3.552421555,0.356635368
3.500762481,0.076143623,3.444941883,0.18167501,3.552778747,0.360582217
3.502559169,0.098895382,3.447182209,0.158296085,3.553119578,0.364489926
3.504603483,0.124232889,3.449427832,0.134649818,3.553490313,0.368455173
3.506771116,0.151065496,3.451656397,0.111029134,3.553789165,0.372274474
3.508903827,0.177828228,3.453869657,0.087437204,3.554076703,0.376071219
3.511067507,0.204658,3.456031004,0.063933424,3.554371412,0.379877353
3.513176425,0.231372205,3.458006148,0.042620451,3.554730863,0.383819691
3.515294658,0.258108727,3.458156755,0.043565282,3.555001426,0.387578546
3.517418301,0.284846595,3.458323108,0.044494935,3.555320527,0.391444344
3.519502993,0.31150282,3.458469685,0.045445135,3.555596944,0.395214592
3.521569055,0.338127042,3.458581351,0.046459188,3.555899648,0.399039438
3.523067483,0.356797578,3.458541988,0.048649698,3.556100447,0.402638248
3.523727229,0.365858592,3.458459977,0.051120647,3.556454698,0.406575111
3.524445764,0.375051114,3.458384619,0.053583568,3.556685878,0.410247189
3.525117192,0.384138574,3.458279323,0.05609583,3.556913958,0.413912032
3.525776009,0.393190898,3.457351105,0.06666907,3.557095775,0.417467047
3.524737303,0.379872508,3.455460506,0.086874343,3.55733284,0.421147151
3.523131213,0.359164015,3.453562447,0.107084888,3.556190769,0.407433834
3.521520704,0.338442298,3.451587596,0.127430801,3.554365395,0.383896259
3.519910951,0.317716028,3.449725266,0.146459599,3.552526919,0.360331007
3.518300849,0.296979429,3.447847869,0.165501229,3.550688721,0.33676475
3.51662216,0.275954339,3.44595296,0.184571313,3.548840542,0.313176512
3.514795526,0.253039021,3.444032939,0.203678934,3.54698307,0.289567352
3.512915176,0.229449227,3.442090122,0.222819322,3.545124957,0.265956492
3.510767348,0.202491493,3.440140249,0.241971242,3.543273395,0.242357506
3.50863886,0.175526796,3.438148999,0.261179404,3.54139085,0.218684353
3.506487548,0.14838834,3.436132907,0.280423551,3.539659974,0.196834019
3.504717948,0.126391007,3.433939307,0.301683445,3.537952346,0.175151077
3.504023713,0.117068635,3.432742552,0.313568769,3.536217504,0.15341248
3.503327315,0.107864423,3.43229744,0.318434208,3.53448417,0.131677472
3.502649769,0.09872099,3.431856855,0.323290852,3.532759906,0.109962467
3.501818875,0.087984545,3.43140809,0.328152917,3.531028206,0.088227996
3.501100926,0.078751108,3.430903905,0.333077628,3.529279127,0.066452207
3.500338833,0.069436479,3.4303768,0.33802718,3.527531114,0.044665659
3.499580516,0.060119161,3.429843033,0.342983908,3.526071119,0.026447287
3.498790563,0.050722378,3.429355846,0.347893419,3.525569821,0.019868817
3.49801789,0.041615808,3.428724556,0.352951044,3.525059635,0.013302188
3.497351974,0.034125069,3.428128994,0.357977571,3.524543173,0.006732361
3.496825494,0.028844905,3.427517381,0.363023697,3.524050321,0.000214773
3.496489557,0.025415205,3.426778844,0.369197671,3.523541486,0.006331981
3.496106691,0.021906354,3.426005006,0.375614247,3.523038666,0.012693701
3.495676359,0.018231014,3.425181648,0.382083887,3.522737063,0.016561073
3.495270837,0.014666509,3.422676944,0.405584781,3.522344134,0.021522907
3.494784883,0.010806051,3.420044051,0.429752636,3.521901361,0.027290356
3.494283482,0.007074185,3.417416196,0.453928046,3.521445373,0.033079699
3.493785525,0.003348832,3.415352345,0.472226314,3.520964911,0.038917795
3.493252815,0.000431753,3.414502715,0.478773005,3.520503422,0.044714495
3.492671474,0.004310664,3.413643531,0.485381764,3.520174534,0.049063853
3.492044768,0.008257514,3.41489654,0.473171309,3.519873389,0.052901148
3.490625064,0.022553272,3.416994632,0.454034524,3.51955671,0.056777979
3.488675617,0.043876414,3.419076289,0.434876157,3.519235069,0.060665453
3.486691255,0.065250145,3.421189255,0.415699071,3.518901633,0.064569305
3.484693285,0.086653017,3.423249399,0.396549517,3.518072324,0.074858027
3.482651404,0.108112681,3.425316789,0.377371705,3.516517371,0.093963932
3.480606249,0.129582875,3.427354612,0.358211967,3.514957245,0.113084452
3.478536102,0.151097619,3.429400091,0.339045224,3.513402734,0.13219455
3.476453372,0.172649607,3.431395251,0.319918169,3.51184308,0.151399059
3.474328199,0.194550683,3.43337813,0.300805583,3.510048116,0.173274642
3.472118292,0.218093892,3.435306451,0.281761134,3.508256769,0.195149155
3.469660304,0.244356971,3.437249322,0.262696682,3.50646638,0.217037127
3.467760147,0.265449678,3.439149751,0.243679252,3.505810435,0.224532086
3.468386382,0.261815203,3.441047116,0.224672534,3.505266236,0.230905569
3.469038531,0.258036925,3.442905591,0.20572265,3.50489368,0.234992748
3.469703999,0.25419449,3.444879709,0.185517546,3.50447768,0.239325153
3.470385344,0.250312004,3.445608969,0.17727724,3.50621526,0.218159886
3.471007192,0.246486512,3.444911627,0.182499849,3.508116574,0.194651163
3.471676021,0.242600943,3.44352858,0.195134846,3.510043988,0.171034506
3.472288833,0.238776684,3.441259305,0.217716138,3.511957193,0.147411817
3.472869809,0.23499972,3.439279503,0.237574083,3.513873223,0.123767166
3.473431853,0.231248702,3.437938386,0.251264506,3.515229814,0.107456049
3.473982446,0.227508586,3.438664239,0.245959963,3.516955014,0.086178777
3.47452737,0.223780238,3.439369681,0.240838232,3.518840216,0.062563625
3.475043549,0.220099128,3.440068543,0.235712332,3.520759683,0.038868076
3.475467987,0.216568624,3.440731739,0.23063856,3.522680143,0.015167753
3.475893757,0.213036273,3.44140256,0.225550601,3.524513384,0.0074897
3.476265733,0.209599095,3.442023106,0.220535362,3.5262498,0.029188488
3.474523065,0.229210314,3.44260277,0.215600509,3.528040733,0.050997929
3.471977558,0.256794963,3.443189312,0.210679148,3.529765931,0.072676164
3.469383374,0.284473032,3.443770521,0.205745234,3.531532565,0.09444085
3.46778636,0.301294015,3.444306353,0.20087422,3.532740749,0.109520482
3.468079325,0.298044807,3.44483388,0.196024871,3.532274676,0.103685235
3.468352073,0.294803774,3.445339576,0.191220124,3.531779779,0.097786152
3.468597162,0.291599532,3.445830617,0.186447992,3.531276421,0.091847886
3.468816693,0.288447204,3.445955923,0.18490253,3.532284238,0.104986509
3.468963686,0.28543797,3.44604524,0.18372235,3.533333943,0.117786045
3.469719281,0.276472021,3.446091041,0.182642308,3.533895415,0.124354678
3.471675816,0.255283072,3.446110683,0.181640408,3.534374986,0.129918211
3.473639465,0.234051031,3.44608314,0.18080068,3.534689541,0.133717381
3.475547253,0.212887937,3.446335932,0.177085541,3.535054517,0.137614992
3.477476123,0.191673796,3.447514752,0.164338127,3.535377508,0.141406401
3.479370341,0.170500854,3.448216734,0.158165686,3.535686315,0.14515038
3.481216066,0.149400623,3.448190792,0.159601653,3.535996426,0.148893342
3.483021303,0.1283659,3.448153023,0.16100231,3.536322196,0.152667962
3.484911499,0.106097887,3.448068031,0.162620819,3.536582546,0.156291917
3.48700394,0.081787627,3.447996037,0.1640629,3.536919592,0.160061844
3.489410843,0.054542406,3.446930948,0.175085297,3.537227501,0.163750407
3.491745027,0.027427352,3.445019994,0.194304251,3.537560617,0.167680111
3.494012507,0.000436325,3.443119019,0.213520359,3.537986961,0.172661824
3.496052678,0.023516562,3.44119627,0.23279666,3.538407572,0.178207287
3.496786936,0.032709296,3.439243507,0.252150199,3.538829911,0.183675492
3.498008802,0.048178819,3.437264168,0.271578894,3.539322316,0.189054486
3.500223913,0.075065808,3.43525004,0.291109937,3.539716291,0.194411481
3.502550278,0.102189777,3.433229823,0.310726823,3.540134966,0.199711912
3.503523969,0.113297083,3.431198485,0.33051187,3.540526542,0.204765959
3.503399499,0.110281932,3.429091521,0.350532542,3.540863592,0.209306597
3.503220177,0.107155703,3.426942059,0.370769783,3.542224989,0.225394458
3.502917252,0.102597193,3.424736102,0.391360676,3.54386455,0.246232745
3.502416027,0.09620177,3.422470677,0.4124435,3.54526922,0.26380104
3.501868046,0.088989313,3.421236971,0.423241054,3.546929738,0.284730928
3.501390738,0.083251777,3.421642143,0.419248064,3.548815632,0.307851068
3.501114876,0.079904952,3.421796564,0.417650736,3.549624932,0.317704495
3.500860697,0.076596232,3.421896438,0.416212892,3.549324433,0.313402709
3.500584025,0.073228712,3.421968858,0.415043011,3.54902022,0.309541126
3.500276938,0.069778381,3.421900806,0.414470423,3.548738423,0.305727823
3.499901336,0.066140605,3.423634978,0.397850276,3.548447388,0.30189335
3.499564196,0.062548118,3.425730157,0.378105752,3.54814913,0.298036738
3.499189516,0.058826214,3.427867035,0.357798084,3.547842876,0.294162701
3.498438431,0.050585921,3.429649068,0.340084369,3.54753141,0.290270784
3.49663132,0.02909579,3.431741762,0.319648152,3.547239618,0.286416368
3.494759331,0.00733661,3.433836128,0.299194204,3.546901399,0.282452896
3.492901598,0.014531433,3.43590545,0.278770282,3.546571993,0.278494204
3.490965124,0.036877681,3.437968301,0.258343645,3.546266477,0.274567083
3.488949928,0.059640883,3.440010404,0.237960009,3.545875374,0.269996959
3.486816079,0.083753468,3.442046438,0.217606702,3.545376568,0.263987044
3.485562329,0.09872203,3.44401726,0.197356357,3.544893176,0.257974237
3.485986544,0.095922551,3.446005566,0.177119784,3.544389899,0.251881756
3.486393387,0.09261813,3.447939039,0.1570119,3.543833813,0.245488125
3.486498458,0.092791882,3.449910211,0.13634577,3.543281206,0.239103142
3.486845103,0.089886819,3.452195979,0.112753386,3.542745074,0.232693879
3.487214552,0.086582111,3.454458372,0.089074852,3.542123801,0.225657466
3.487544027,0.083395755,3.456712505,0.065405848,3.540765734,0.208815473
3.487824405,0.080365938,3.458932728,0.041766755,3.539114408,0.187683521
3.488058686,0.077538533,3.461120681,0.018188818,3.537236357,0.163619148
3.488298695,0.074864179,3.463317155,0.005406399,3.537360146,0.164158346
3.488456273,0.072561303,3.465461523,0.028909831,3.537759431,0.168777769
3.48853022,0.070737047,3.467499783,0.051204411,3.537768706,0.168507394
3.488485589,0.069642942,3.469503322,0.073302885,3.538021155,0.171294696
3.489222042,0.059949284,3.471467483,0.095359356,3.538343642,0.1751606
3.491020223,0.039306601,3.472913971,0.111493595,3.538690658,0.179084428
3.492508721,0.021442129,3.472919421,0.109204921,3.539029071,0.182997772
3.494269954,0.000638932,3.472884301,0.106827267,3.539351886,0.186878128
3.495954827,0.019914122,3.472810275,0.104388479,3.53972808,0.190859535
3.497721856,0.041177896,3.472721779,0.101924765,3.540054743,0.194749325
3.499662602,0.064813135,3.472626882,0.099446723,3.540343647,0.198561011
3.501858579,0.091343532,3.472493235,0.096906346,3.54069217,0.202490525
3.504028437,0.117647027,3.472345001,0.094335417,3.54099223,0.206324752
3.506182541,0.144448924,3.472175274,0.091729234,3.54133401,0.210246314
3.508384041,0.171369617,3.471965056,0.089049689,3.541660252,0.214137112
3.510553016,0.198222787,3.471755584,0.086370054,3.541942341,0.217927527
3.512700054,0.225028396,3.471500089,0.083610017,3.542258197,0.22178748
3.514844104,0.251834375,3.47120495,0.080782718,3.542535178,0.225572732
3.51693678,0.278529012,3.470882982,0.077909456,3.542857227,0.229451928
3.518989285,0.305125487,3.470538412,0.074995709,3.543076934,0.233111499
3.519554743,0.311780783,3.470180287,0.072053628,3.543426919,0.237046629
3.519318192,0.308587869,3.46980027,0.069081383,3.5436936,0.240809441
3.519081051,0.305392662,3.469367164,0.066014753,3.543963144,0.244576912
3.518840868,0.30219204,3.468917878,0.062920477,3.54421351,0.248300405
3.51861413,0.299021457,3.468446187,0.059793483,3.544490348,0.252083064
3.518370903,0.295813106,3.467844292,0.055165423,3.544719101,0.255762394
3.518101407,0.292546649,3.46580696,0.033447288,3.54486894,0.259256755
3.517819678,0.289256936,3.46360312,0.009837391,3.543898778,0.247123626
3.517398167,0.284389339,3.461390772,0.013786548,3.542027878,0.223485707
3.515766761,0.263642341,3.459170954,0.037422177,3.540157433,0.199847138
3.514151416,0.242930561,3.456918813,0.061101605,3.538271474,0.176174644
3.512579435,0.222313771,3.454644566,0.084816851,3.536373458,0.15247379
3.510841441,0.200750382,3.452351147,0.108563441,3.534459997,0.128735631
3.508861523,0.176275059,3.450026619,0.132355006,3.532530258,0.104953646
3.506758392,0.149552077,3.447689376,0.1561628,3.530727956,0.08247243
3.504603875,0.122722078,3.445329552,0.180008657,3.528993195,0.060711491
3.502452856,0.095899648,3.442961616,0.203864241,3.527257917,0.038948764
3.500270932,0.069011348,3.440570195,0.22775088,3.525518448,0.017170188
3.498063716,0.042070615,3.438149625,0.25167125,3.523771985,0.004639223
3.495878806,0.015176289,3.435677321,0.275648167,3.521994268,0.026549983
3.493648056,0.011810212,3.433166846,0.299656715,3.520372949,0.046593493
3.491393499,0.038844415,3.430640224,0.323687574,3.519852652,0.053393983
3.489096438,0.065960072,3.428107063,0.347726097,3.519342819,0.060061785
3.486751521,0.093167553,3.425565577,0.371788883,3.518828766,0.066708391
3.484437377,0.120320177,3.422952989,0.395905735,3.518373479,0.072690321
3.48206734,0.147574888,3.420373958,0.420014143,3.518107099,0.07655015
3.479628075,0.174957056,3.417762348,0.444170154,3.517808208,0.080446891
3.477199084,0.202320013,3.415161428,0.468345323,3.517480422,0.084903911
3.474670273,0.229852782,3.41253242,0.492625016,3.517033673,0.090720128
3.472136358,0.257398555,3.412025028,0.497911929,3.516728516,0.094612545
3.469586798,0.284972893,3.412330553,0.496463827,3.516456325,0.098422835
3.466987137,0.312627736,3.412650431,0.494962755,3.516189002,0.102220134
3.464329609,0.340369821,3.412976651,0.493422849,3.515860374,0.106143228
3.461637826,0.368168101,3.413315112,0.491864683,3.515551922,0.110029617
3.458915902,0.396011009,3.413614649,0.490329819,3.51524497,0.113919617
3.456148944,0.423918334,3.413916562,0.488781818,3.513784228,0.132469008
3.453356025,0.451865793,3.414200753,0.487235969,3.512157753,0.152716848
3.45054004,0.479851988,3.414462059,0.485709982,3.510514203,0.172908725
3.447685652,0.507894605,3.414699841,0.484201625,3.510168298,0.176948633
3.44484124,0.535934919,3.414926912,0.482699421,3.509850567,0.180880982
3.441987623,0.564003865,3.415124476,0.481222743,3.509523795,0.184822428
3.439143317,0.592082869,3.415313847,0.479752972,3.509198521,0.188760319
3.43627529,0.620223262,3.415478833,0.478308097,3.508864273,0.192720083
3.433392332,0.648434549,3.415620197,0.476891206,3.508508431,0.196722776
3.430522566,0.676731324,3.414198867,0.490257798,3.508186875,0.200682093
3.427602586,0.705525055,3.411582394,0.514387322,3.507831354,0.204713735
3.42872703,0.693744248,3.411772287,0.512208464,3.50748717,0.208708952
3.43078589,0.672752536,3.41200936,0.509517546,3.507129829,0.212732144
3.433041968,0.650270433,3.41235596,0.505870125,3.506778129,0.216747585
3.435729858,0.62367349,3.412964099,0.499678852,3.506427271,0.220776985
3.438484661,0.59602865,3.413592011,0.493448206,3.506069726,0.224830115
3.44131564,0.568227027,3.414183039,0.487253719,3.505706929,0.228926544
3.444135889,0.540403762,3.414755519,0.481080041,3.505351737,0.233058625
3.446985455,0.512514794,3.415310678,0.474922094,3.504972339,0.23736435
3.449753458,0.484715866,3.415860618,0.46875452,3.505479521,0.230796945
3.452658781,0.456731897,3.416376157,0.462614904,3.507370266,0.207602969
3.455427263,0.428917467,3.41689764,0.456467173,3.509162285,0.185486393
3.457767668,0.405752069,3.417369084,0.450375432,3.510939958,0.163896636
3.460083826,0.381914917,3.417852386,0.444268991,3.512669511,0.142352592
3.462726496,0.355018531,3.418303856,0.438202489,3.514444359,0.120682287
3.464796135,0.334028912,3.418757803,0.432151595,3.516159787,0.099108902
3.464390419,0.33788245,3.417052654,0.44844048,3.517938116,0.077391466
3.466458962,0.315956555,3.415059445,0.46764866,3.519719689,0.055664429
3.469038371,0.288513478,3.413031751,0.486893681,3.521472774,0.033984074
3.471609295,0.261061399,3.410772316,0.508518799,3.522336858,0.023795096
3.474137863,0.233665339,3.408367363,0.531334186,3.522686371,0.019927261
3.47661851,0.206340693,3.406053256,0.552907495,3.523028511,0.01607855
3.47910223,0.179009325,3.403973777,0.572342115,3.523378632,0.012237078
3.481512829,0.151802587,3.401934653,0.591814964,3.522050411,0.029077801
3.483889931,0.124650199,3.401002018,0.600624629,3.521645924,0.034349143
3.486255451,0.097506677,3.400835893,0.602763666,3.521946922,0.030700181
3.488590063,0.070409182,3.400570726,0.605884415,3.52226148,0.027002619
3.490895788,0.043355416,3.400287714,0.609052722,3.522561965,0.023343879
3.493171881,0.016349975,3.399989925,0.612279307,3.522870182,0.019680664
3.495434647,0.01063817,3.399672532,0.615612982,3.523170933,0.016059248
3.497648703,0.037531312,3.399378576,0.619045395,3.52347852,0.012473633
3.4998923,0.064491595,3.398991985,0.622702019,3.523775824,0.008949864
3.502100293,0.091381745,3.398612567,0.626578126,3.524066838,0.00550199
3.503587023,0.109245039,3.398273599,0.629708853,3.524348881,0.002103159
3.504270029,0.117375279,3.397926262,0.632905322,3.524612645,0.001039273
3.504719206,0.122443184,3.397389967,0.637790782,3.524874083,0.004119414
3.504974775,0.125629816,3.396502615,0.646095761,3.525267526,0.008964457
3.505247822,0.128846798,3.395495083,0.655314463,3.525652326,0.013769533
3.505497617,0.131982462,3.394352756,0.666386693,3.526035712,0.018062458
3.503477798,0.106640673,3.393877936,0.674218118,3.526383407,0.02209543
3.501276697,0.07962886,3.395922363,0.657732253,3.526641312,0.024954198
3.499055683,0.052554758,3.398180379,0.637728662,3.527549966,0.034815682
3.496802416,0.025377493,3.399987485,0.620927528,3.529180826,0.054624493
3.494518796,0.001914798,3.402192186,0.600354184,3.530586636,0.07180776
3.492226445,0.029296107,3.404466589,0.579704773,3.532544228,0.095372348
3.489859653,0.056911495,3.406734753,0.559058942,3.534335891,0.118278759
3.487480883,0.084681282,3.408992279,0.538428452,3.536280175,0.142028191
3.48502864,0.112817039,3.411243283,0.517820027,3.538225627,0.165793197
3.482541816,0.141235759,3.412141776,0.509948386,3.540082461,0.189358477
3.479936497,0.170237367,3.412432695,0.507235219,3.542009322,0.21308024
3.477275929,0.199832914,3.412711305,0.50456167,3.54393956,0.236812864
3.474513226,0.230467463,3.412963511,0.501946928,3.545036837,0.249649241
3.471547985,0.26261002,3.413189074,0.499407321,3.544749955,0.245808147
3.468622927,0.295984065,3.413384697,0.496951838,3.544439848,0.241918342
3.466345629,0.325732131,3.413586523,0.494569813,3.544143354,0.238052556
3.465690804,0.336310416,3.413703818,0.49241234,3.543847229,0.234186706
3.465087626,0.343637757,3.414118018,0.487585389,3.543528732,0.230262847
3.464312436,0.351377091,3.4162096,0.468011582,3.543232736,0.226379998
3.463767965,0.357048867,3.418341175,0.449058088,3.542917193,0.222452504
3.463200486,0.363469353,3.420857526,0.427944022,3.542599602,0.218505635
3.462444426,0.371255377,3.423450926,0.40488603,3.54228932,0.21456002
3.461642463,0.380537166,3.426006237,0.381230779,3.541924666,0.210482978
3.460777881,0.391410965,3.428445217,0.357822707,3.541596431,0.206459612
3.460253363,0.404958939,3.430846087,0.334213208,3.541264872,0.202385414
3.461840143,0.409331162,3.433268277,0.310291647,3.540720072,0.196301898
3.46499682,0.392193732,3.435688682,0.286377679,3.540236111,0.190148146
3.467742051,0.367734377,3.43810447,0.262464305,3.539695474,0.1837277
3.469541985,0.347621838,3.440395891,0.239494293,3.539142667,0.177211122
3.471839613,0.320859763,3.442621516,0.217090011,3.53855885,0.170411718
3.474189715,0.29366639,3.444822697,0.194661601,3.536972394,0.150452815
3.47654561,0.266451134,3.446995058,0.172271721,3.535171896,0.127899964
3.478897103,0.239245913,3.449167341,0.14988108,3.533362704,0.104853232
3.481235011,0.212069718,3.451305191,0.127546042,3.531321831,0.078284774
3.483601849,0.184836437,3.453403482,0.105287508,3.529249132,0.050736203
3.485925478,0.157674515,3.455013866,0.088485271,3.527127996,0.021386528
3.488219513,0.130579264,3.454943284,0.090998134,3.525068683,0.009384977
3.490497123,0.103503244,3.454834434,0.093574252,3.52340808,0.043114448
3.492767378,0.076451845,3.454719047,0.096156679,3.523661481,0.061909033
3.495038605,0.049397471,3.454563483,0.098803449,3.524237475,0.062918383
3.497230885,0.022891496,3.454417377,0.101435136,3.524138292,0.065022637
3.499212929,0.000803208,3.454244065,0.104104016,3.524258145,0.063044423
3.500948087,0.02175669,3.454082054,0.106762839,3.524505779,0.059331149
3.502687684,0.042721169,3.453894383,0.109453982,3.524775315,0.055562512
3.503919422,0.058148572,3.453647506,0.11223468,3.525044249,0.051791912
3.504270333,0.061559183,3.453394468,0.115024669,3.52534121,0.047960341
3.504602655,0.064933381,3.453091315,0.117883808,3.525642016,0.044121684
3.504880449,0.068195499,3.452782032,0.120757769,3.525912199,0.040343615
3.505220687,0.071587849,3.452492386,0.123615119,3.52621081,0.036508938
3.50553116,0.074920789,3.45218468,0.126496697,3.526483807,0.032724693
3.505832291,0.078234229,3.451849634,0.129435941,3.526795688,0.028858764
3.506119422,0.081519507,3.44989644,0.149131902,3.527120621,0.024960478
3.506362353,0.084712426,3.447877871,0.169599293,3.527415917,0.021124636
3.506605847,0.087906586,3.44579845,0.190153458,3.527718003,0.017273138
3.506826047,0.091050722,3.443716135,0.210726187,3.528027644,0.013405652
3.507116727,0.09434189,3.441617265,0.231349428,3.528341455,0.009530166
3.507289776,0.097387393,3.439551684,0.25151188,3.528688636,0.005589557
3.507492219,0.100498954,3.437560295,0.270793442,3.528969441,0.001786981
3.507655872,0.103526683,3.435498708,0.290558518,3.529241434,0.001996641
3.507751228,0.106401241,3.433185326,0.313241524,3.529558409,0.005869241
3.50798927,0.109589035,3.430858811,0.335946896,3.529909494,0.009818343
3.508058537,0.112427053,3.428504959,0.358687988,3.530186777,0.013614401
3.508091385,0.115188678,3.426127165,0.381465531,3.53049605,0.017476317
3.505860046,0.089168814,3.423728398,0.40428379,3.530746444,0.021209211
3.5035659,0.062067605,3.421375904,0.4270755,3.531075961,0.025106253
3.501241915,0.034912736,3.418948894,0.449971783,3.531336988,0.028856623
3.498891488,0.007714922,3.416487324,0.472922461,3.531612695,0.032634365
3.496552989,0.019446577,3.414027955,0.495909384,3.531893348,0.036414349
3.494205393,0.046619089,3.411501488,0.518989516,3.532155238,0.040143567
3.491853473,0.07380274,3.408994954,0.542111261,3.532417763,0.043857953
3.489486698,0.10101943,3.406500528,0.565247599,3.532663684,0.047508482
3.487093769,0.128278492,3.403995093,0.588487907,3.53292147,0.051556435
3.484695096,0.155554141,3.401535537,0.611812319,3.533181884,0.055653332
3.482299968,0.182843883,3.399033673,0.635296522,3.531382641,0.033594395
3.479933051,0.210087082,3.396602536,0.658856546,3.529629231,0.011408021
3.477556347,0.237360773,3.394173832,0.68257998,3.528891068,0.001625607
3.475182269,0.264657673,3.39171589,0.706765763,3.528351486,0.005331413
3.472853719,0.291912409,3.389751574,0.726853902,3.527820817,0.01217783
3.470587666,0.318614791,3.389394878,0.732986358,3.527302345,0.018990578
3.468703142,0.341546246,3.389167992,0.738629148,3.526929,0.024068168
3.467010203,0.362631307,3.388955978,0.744898577,3.52662291,0.028130952
3.465378354,0.383583717,3.390018855,0.744981664,3.526318976,0.032138259
3.463757134,0.404545234,3.392372349,0.734270821,3.526021575,0.036106762
3.462200043,0.425450727,3.39310916,0.720026827,3.525678812,0.040292074
3.460758268,0.446333873,3.394296217,0.703467582,3.525359363,0.044292257
3.460137893,0.461290727,3.395683885,0.686087791,3.525039779,0.048276336
3.459843712,0.465777536,3.397218177,0.668167216,3.524723933,0.052251992
3.459476834,0.469957506,3.398848973,0.649914055,3.524065457,0.060958395
3.459089871,0.473986271,3.400589571,0.631361976,3.522915121,0.0759611
3.458645625,0.478304705,3.402385125,0.612679741,3.522619226,0.07999396
3.458242585,0.482203098,3.404239804,0.593863793,3.522280117,0.08447341
3.457878219,0.485940626,3.406133762,0.574961596,3.521987878,0.088478061
3.457547353,0.489570338,3.408066696,0.555999896,3.521692393,0.09244751
3.457226433,0.493160892,3.410026743,0.537020164,3.521406613,0.096393933
3.456930196,0.496731894,3.411109812,0.527168086,3.521124781,0.100347601
3.456582892,0.502901088,3.409301211,0.545292306,3.520851585,0.104282513
3.456327261,0.50667348,3.409496132,0.544281441,3.520575262,0.108205392
3.456060597,0.510284857,3.409728689,0.543054634,3.520278597,0.112156689
3.455823289,0.513797004,3.410025032,0.541701327,3.520022536,0.11600796
3.45563389,0.517213409,3.410517821,0.539416202,3.5197473,0.119892511
3.455481188,0.520582498,3.411098707,0.536586009,3.519476708,0.123763278
3.455372703,0.523856609,3.411662999,0.533782677,3.519227565,0.127577788
3.455294325,0.527033136,3.412229085,0.530954433,3.518954389,0.131437321
3.455267639,0.530074118,3.41278947,0.528196641,3.518717503,0.13521442
3.455293396,0.53297218,3.413340613,0.525354897,3.518475334,0.138993447
3.455365747,0.535759345,3.413763141,0.522511138,3.51825491,0.14271979
3.455535343,0.538309581,3.414306232,0.519418827,3.51802607,0.146461112
3.455781596,0.540662478,3.414681848,0.516546372,3.517829603,0.150129232
3.456098103,0.543391371,3.414916167,0.514305016,3.517631857,0.153794378
3.456155239,0.550823643,3.41532571,0.511677207,3.517472205,0.15736874
3.456333635,0.558200846,3.415596873,0.509101663,3.517320149,0.160935685
3.45876187,0.553371557,3.415858444,0.506708478,3.517172275,0.164497417
3.461356013,0.547636391,3.416173532,0.504511344,3.516907316,0.169840584
3.464250131,0.539247858,3.416576326,0.50210706,3.51667638,0.17518587
3.467340485,0.529087578,3.417001214,0.499394602,3.51581042,0.18870058
3.4706014,0.514867859,3.415814418,0.510856977,3.51440681,0.209132349
3.471580701,0.514026828,3.41326118,0.534216246,3.513021997,0.229540975
3.471141249,0.515120127,3.410575581,0.558169318,3.511673781,0.250092696
3.469874856,0.51868496,3.407837149,0.582843701,3.510172989,0.273017407
3.468282997,0.52333078,3.405066613,0.608552019,3.508701123,0.295917629
3.467170215,0.525513704,3.402451412,0.633924608,3.507319775,0.318664567
3.466243429,0.526877825,3.399804752,0.659881009,3.506039982,0.341239181
3.465484348,0.52762899,3.397238163,0.687666999,3.504893929,0.363638716
3.464834412,0.528146238,3.395413034,0.720466849,3.504025529,0.385609689
